550
     0   0.5
  1000   0.5
  2000   0.6
  3000   0.6
  4000   0.7
  5000   0.7
  6000   0.8
  7000   0.8
  8000   0.9
  9000   0.9
 10000   1.0
 11000   1.1
 12000   1.1
 13000   1.2
 14000   1.3
 15000   1.4
 16000   1.5
 17000   1.6
 18000   1.7
 19000   1.8
 20000   1.9
 21000   2.1
 22000   2.2
 23000   2.3
 24000   2.5
 25000   2.7
 26000   2.8
 27000   3.0
 28000   3.2
 29000   3.4
 30000   3.6
 31000   3.8
 32000   4.1
 33000   4.3
 34000   4.6
 35000   4.9
 36000   5.2
 37000   5.5
 38000   5.8
 39000   6.2
 40000   6.6
 41000   7.0
 42000   7.4
 43000   7.8
 44000   8.3
 45000   8.8
 46000   9.3
 47000   9.8
 48000  10.4
 49000  11.0
 50000  11.6
 51000  12.3
 52000  13.0
 53000  13.7
 54000  14.5
 55000  15.3
 56000  16.1
 57000  17.0
 58000  17.9
 59000  18.9
 60000  19.9
 61000  21.0
 62000  22.1
 63000  23.3
 64000  24.6
 65000  25.9
 66000  27.2
 67000  28.6
 68000  30.1
 69000  31.7
 70000  33.3
 71000  35.0
 72000  36.8
 73000  38.7
 74000  40.6
 75000  42.6
 76000  44.8
 77000  47.0
 78000  49.3
 79000  51.7
 80000  54.2
 81000  56.8
 82000  59.5
 83000  62.4
 84000  65.3
 85000  68.4
 86000  71.6
 87000  74.9
 88000  78.4
 89000  82.0
 90000  85.7
 91000  89.6
 92000  93.6
 93000  97.8
 94000 102.1
 95000 106.7
 96000 111.3
 97000 116.2
 98000 121.2
 99000 126.4
100000 131.8
101000 137.4
102000 143.2
103000 149.2
104000 155.4
105000 161.8
106000 168.4
107000 175.3
108000 182.3
109000 189.6
110000 197.2
111000 205.0
112000 213.0
113000 221.3
114000 229.9
115000 238.7
116000 247.8
117000 257.1
118000 266.8
119000 276.7
120000 286.9
121000 297.4
122000 308.2
123000 319.3
124000 330.8
125000 342.5
126000 354.5
127000 366.9
128000 379.6
129000 392.6
130000 406.0
131000 419.7
132000 433.8
133000 448.1
134000 462.9
135000 478.0
136000 493.4
137000 509.2
138000 525.4
139000 541.9
140000 558.8
141000 576.1
142000 593.7
143000 611.7
144000 630.1
145000 648.8
146000 667.9
147000 687.4
148000 707.2
149000 727.5
150000 748.1
151000 769.0
152000 790.4
153000 812.1
154000 834.1
155000 856.5
156000 879.3
157000 902.5
158000 925.9
159000 949.8
160000 974.0
161000 998.5
162000 1023.3
163000 1048.5
164000 1074.0
165000 1099.8
166000 1125.9
167000 1152.4
168000 1179.1
169000 1206.1
170000 1233.3
171000 1260.9
172000 1288.7
173000 1316.7
174000 1345.0
175000 1373.5
176000 1402.2
177000 1431.1
178000 1460.3
179000 1489.5
180000 1519.0
181000 1548.6
182000 1578.4
183000 1608.2
184000 1638.2
185000 1668.3
186000 1698.5
187000 1728.7
188000 1759.0
189000 1789.3
190000 1819.6
191000 1849.9
192000 1880.2
193000 1910.5
194000 1940.7
195000 1970.9
196000 2000.9
197000 2030.9
198000 2060.7
199000 2090.4
200000 2119.9
201000 2149.3
202000 2178.4
203000 2207.4
204000 2236.1
205000 2264.5
206000 2292.7
207000 2320.6
208000 2348.1
209000 2375.3
210000 2402.2
211000 2428.7
212000 2454.8
213000 2480.5
214000 2505.8
215000 2530.6
216000 2555.0
217000 2578.9
218000 2602.3
219000 2625.2
220000 2647.5
221000 2669.3
222000 2690.5
223000 2711.1
224000 2731.2
225000 2750.6
226000 2769.3
227000 2787.5
228000 2805.0
229000 2821.8
230000 2837.9
231000 2853.3
232000 2868.0
233000 2882.0
234000 2895.2
235000 2907.7
236000 2919.4
237000 2930.4
238000 2940.6
239000 2950.0
240000 2958.6
241000 2966.4
242000 2973.5
243000 2979.7
244000 2985.0
245000 2989.6
246000 2993.3
247000 2996.3
248000 2998.3
249000 2999.6
250000 3000.0
251000 2999.6
252000 2998.3
253000 2996.3
254000 2993.3
255000 2989.6
256000 2985.0
257000 2979.7
258000 2973.5
259000 2966.4
260000 2958.6
261000 2950.0
262000 2940.6
263000 2930.4
264000 2919.4
265000 2907.7
266000 2895.2
267000 2882.0
268000 2868.0
269000 2853.3
270000 2837.9
271000 2821.8
272000 2805.0
273000 2787.5
274000 2769.3
275000 2750.6
276000 2731.2
277000 2711.1
278000 2690.5
279000 2669.3
280000 2647.5
281000 2625.2
282000 2602.3
283000 2578.9
284000 2555.0
285000 2530.6
286000 2505.8
287000 2480.5
288000 2454.8
289000 2428.7
290000 2402.2
291000 2375.3
292000 2348.1
293000 2320.6
294000 2292.7
295000 2264.5
296000 2236.1
297000 2207.4
298000 2178.4
299000 2149.3
300000 2119.9
301000 2090.4
302000 2060.7
303000 2030.9
304000 2000.9
305000 1970.9
306000 1940.7
307000 1910.5
308000 1880.2
309000 1849.9
310000 1819.6
311000 1789.3
312000 1759.0
313000 1728.7
314000 1698.5
315000 1668.3
316000 1638.2
317000 1608.2
318000 1578.4
319000 1548.6
320000 1519.0
321000 1489.5
322000 1460.3
323000 1431.1
324000 1402.2
325000 1373.5
326000 1345.0
327000 1316.7
328000 1288.7
329000 1260.9
330000 1233.3
331000 1206.1
332000 1179.1
333000 1152.4
334000 1125.9
335000 1099.8
336000 1074.0
337000 1048.5
338000 1023.3
339000 998.5
340000 974.0
341000 949.8
342000 925.9
343000 902.5
344000 879.3
345000 856.5
346000 834.1
347000 812.1
348000 790.4
349000 769.0
350000 748.1
351000 727.5
352000 707.2
353000 687.4
354000 667.9
355000 648.8
356000 630.1
357000 611.7
358000 593.7
359000 576.1
360000 558.8
361000 541.9
362000 525.4
363000 509.2
364000 493.4
365000 478.0
366000 462.9
367000 448.1
368000 433.8
369000 419.7
370000 406.0
371000 392.6
372000 379.6
373000 366.9
374000 354.5
375000 342.5
376000 330.8
377000 319.3
378000 308.2
379000 297.4
380000 286.9
381000 276.7
382000 266.8
383000 257.1
384000 247.8
385000 238.7
386000 229.9
387000 221.3
388000 213.0
389000 205.0
390000 197.2
391000 189.6
392000 182.3
393000 175.3
394000 168.4
395000 161.8
396000 155.4
397000 149.2
398000 143.2
399000 137.4
400000 131.8
401000 126.4
402000 121.2
403000 116.2
404000 111.3
405000 106.7
406000 102.1
407000  97.8
408000  93.6
409000  89.6
410000  85.7
411000  82.0
412000  78.4
413000  74.9
414000  71.6
415000  68.4
416000  65.3
417000  62.4
418000  59.5
419000  56.8
420000  54.2
421000  51.7
422000  49.3
423000  47.0
424000  44.8
425000  42.6
426000  40.6
427000  38.7
428000  36.8
429000  35.0
430000  33.3
431000  31.7
432000  30.1
433000  28.6
434000  27.2
435000  25.9
436000  24.6
437000  23.3
438000  22.1
439000  21.0
440000  19.9
441000  18.9
442000  17.9
443000  17.0
444000  16.1
445000  15.3
446000  14.5
447000  13.7
448000  13.0
449000  12.3
450000  11.6
451000  11.0
452000  10.4
453000   9.8
454000   9.3
455000   8.8
456000   8.3
457000   7.8
458000   7.4
459000   7.0
460000   6.6
461000   6.2
462000   5.8
463000   5.5
464000   5.2
465000   4.9
466000   4.6
467000   4.3
468000   4.1
469000   3.8
470000   3.6
471000   3.4
472000   3.2
473000   3.0
474000   2.8
475000   2.7
476000   2.5
477000   2.3
478000   2.2
479000   2.1
480000   1.9
481000   1.8
482000   1.7
483000   1.6
484000   1.5
485000   1.4
486000   1.3
487000   1.2
488000   1.1
489000   1.1
490000   1.0
491000   0.9
492000   0.9
493000   0.8
494000   0.8
495000   0.7
496000   0.7
497000   0.6
498000   0.6
499000   0.5
500000   0.5
501000   0.5
502000   0.4
503000   0.4
504000   0.4
505000   0.4
506000   0.3
507000   0.3
508000   0.3
509000   0.3
510000   0.3
511000   0.2
512000   0.2
513000   0.2
514000   0.2
515000   0.2
516000   0.2
517000   0.2
518000   0.1
519000   0.1
520000   0.1
521000   0.1
522000   0.1
523000   0.1
524000   0.1
525000   0.1
526000   0.1
527000   0.1
