   0   0.0
  90   0.1
 180   0.1
 270   0.2
 360   0.3
 450   0.6
 540   1.0
 630   1.6
 720   2.5
 810   3.8
 900   5.7
 990   8.4
1080  12.2
1170  17.1
1260  23.6
1350  31.9
1440  42.0
1530  54.1
1620  68.2
1710  84.1
1800 101.3
1890 119.3
1980 137.4
2070 154.7
2160 170.3
2250 183.4
2340 193.0
2430 198.6
2520 199.9
2610 196.7
2700 189.2
2790 178.0
2880 163.7
2970 147.2
3060 129.4
3150 111.2
3240  93.5
3330  76.8
3420  61.7
3510  48.5
3600  37.3
3690  28.0
3780  20.5
3870  14.8
3960  10.4
4050   7.1
4140   4.8
4230   3.1
4320   2.0
4410   1.3
4500   0.8
4590   0.5
4680   0.3
4770   0.2
4860   0.1
4950   0.0
