  30   0.0
 118   0.0
 148   0.0
 157   0.0
 544   0.0
 650   0.1
 688   0.1
 707   0.1
 817   0.3
 964   0.6
1167   1.9
1178   2.0
1272   3.2
1475   7.9
1535  10.1
1784  25.7
1939  41.9
1985  47.8
1993  48.9
2129  69.7
2224  86.7
2316 104.4
2412 123.7
2514 144.1
2718 179.1
2736 181.5
2861 194.7
2990 200.0
3055 199.2
3060 199.0
3183 190.9
3217 187.3
3246 183.9
3443 152.3
3486 144.1
3618 117.7
3638 113.6
3704 100.5
3763  89.1
3923  61.3
3962  55.3
4016  47.7
4246  23.2
4254  22.5
4321  17.7
4503   8.7
4516   8.2
4665   4.3
4668   4.2
4669   4.2
4673   4.1
4809   2.1
4903   1.3
5028   0.7
5120   0.4
5217   0.2
5286   0.1
5323   0.1
5342   0.1
5385   0.1
5475   0.0
5569   0.0
5644   0.0
5779   0.0
5788   0.0
5865   0.0
5996   0.0
